Opportunity_Rec_ID__c,AccountId,Contact__c,Site_Address_Billing_Address__c,Site_Address_Shipping_Address__c,Name,Probability,CreatedDate,CloseDate,Stage_RecID,StageName,Account_Executive__c,AE_Member_RecID,Strategic_Consultant__c,SC_Member_RecID,OwnerId,Location_RecID,Location__c,Department__c,Solution_Engineer_1__c,Solution_Engineer_2__c,Non_Recurring__c,Amount,Full_Agreement_Term__c,MRR_Delta__c,Sell_Quote__c,Sell_Quote_EXP_Date__c,pricebook2id,product2id
8745,65737,49864,51479,51479,DHR-Edinburg-CUWL License-09-27-2017,100,9/27/2017,9/27/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8747,31160,11406,49237,49237,SCI 0411 Cabling CO,100,9/27/2017,9/27/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8748,31160,11406,49237,49237,SCI 0411 Cabling CO 2,100,9/27/2017,9/27/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8752,58429,45956,52658,0,Quote #MPC005065 Voice Migration and Upgrade,50,9/28/2017,10/26/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8753,31160,11406,48911,48911,SCI 9736 IPT Upgrade,100,9/28/2017,9/28/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8754,65737,49864,51479,51479,DHR-Edinburg-CUWL License-09-28-2017,100,9/28/2017,9/28/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8755,65737,46555,51479,0,Quote #MPC005067 DHR-CCX Queue,50,9/28/2017,10/26/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8760,31160,11406,48364,48364,SCI 7044 Phone,100,9/29/2017,9/29/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8761,31160,11406,47731,47731,SCI 4425 Phone,100,9/29/2017,10/13/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8774,31160,11406,48981,48981,SCI 9822 Phone,100,10/3/2017,10/3/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8776,31160,11406,49496,49496,SCI 2201/0988 Network,100,10/3/2017,10/3/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8782,65737,49864,51479,51479,DHR-Edinburg-CUCM License-10-05-2017,100,10/5/2017,10/5/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Network Architecture,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8790,31160,11406,47714,47714,SCI 4388 SD-WAN SIP,100,10/6/2017,10/6/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8791,31160,11406,48790,48790,SCI 9578 ATA,100,10/6/2017,10/6/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8792,65737,49864,51479,51479,DHR-Edinburg-CUWL License-10-06-2017,100,10/6/2017,10/6/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8793,65737,49864,51479,51479,DHR-Edinburg-3905 Phone-10-06-2017,100,10/6/2017,10/6/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8799,58429,76350,52658,0,Quote #MPC005089 IoT SSID Configuration,50,10/9/2017,11/6/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8800,31160,11406,49963,49963,SCI 2253 IPT Upgrade,100,10/9/2017,10/9/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8801,31160,11406,49784,49784,SCI 1716 Voice,100,10/9/2017,10/9/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8802,31160,11406,49204,49204,SCI 0358 Replacement SD-WAN,100,10/9/2017,10/9/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8805,31160,11406,49710,49710,SCI 1429 SD-WAN and DIAL ,100,10/10/2017,10/10/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8806,65737,47589,51479,0,Quote #MPC005091 Informacast Paging,50,10/10/2017,11/5/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8809,58429,46468,52658,52658,Kelly Moore SSID Project,100,10/11/2017,10/11/2017,16,Order Porter Approved,Scott Turner,205,,0,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8810,65737,49864,51479,51479,DHR-Edinburg-8841 Phones-10-11-2017,100,10/11/2017,10/11/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8811,65737,49864,51479,51479,DHR-Edinburg-CUWL License-10-11-2017,0,10/11/2017,10/11/2017,14,Negotiating,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8812,58429,39064,52658,0,Quote #MPC005097 Kelly-Moore-Prof Serv-San Carlos-10112017,50,10/11/2017,11/8/2017,11,Signed,Scott Turner,205,Werner Wendelberger,211,205,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8815,39112,45788,20857,20857,Tilson Homes-1Gbps Upgrade,100,10/12/2017,10/12/2017,16,Order Porter Approved,Edward Schulenburg,171,Eric O'Shea,418,171,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8816,65737,49864,51479,51479,DHR-Edinburg-CUCM License-10-12-2017,100,10/12/2017,10/12/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8817,31160,11406,12905,12905,SCI 2924 Core 1,100,10/12/2017,10/12/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8818,31160,11406,12905,12905,SCI 2924 Core 2,100,10/12/2017,10/12/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8819,31160,11406,49156,49156,SCI SD-WAN SIP Replacement,100,10/12/2017,10/12/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8824,31160,11406,12905,12905,SCI 2924 SFPs,100,10/13/2017,10/13/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8827,250,75,1000,0,Quote #MPC004439 Meriplex-Houston-Printer-03062017 ,50,10/15/2017,11/14/2017,11,Signed,Werner Wendelberger,211,Mohammad Fallah,246,211,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8829,31160,11406,48311,48311,SCI 6930 SD-WAN SIP,100,10/16/2017,10/16/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8830,31160,11406,12905,49156,SCI 2924 Cabling CO,100,10/16/2017,10/16/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8832,31160,11406,49008,49008,SCI 9854 Paging,100,10/16/2017,10/16/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8833,31160,11406,48965,48965,SCI 9802 Cabling,100,10/16/2017,10/16/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8835,59180,45655,40924,40924,Kingspan-Jessup-Singlewire Renewal,0,10/16/2017,10/16/2017,14,Negotiating,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8848,65737,49864,51479,51479,DHR-Edinburg-CUWL Licenses-10-18-2017,100,10/18/2017,10/18/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8851,31160,11406,12905,12905,SCI-6930 EHS cable,100,10/19/2017,10/19/2017,16,Order Porter Approved,Elmer Mosbey,173,Eric O'Shea,418,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8852,58429,46468,52658,52658,Kelly-Moore Paint-Sacramento-Equipment-10-19-2017,0,10/19/2017,10/19/2017,14,Negotiating,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8853,58429,46468,52658,52658,Kelly-Moore Paint-Sacramento-Equipment and Install-10-19-2017,100,10/19/2017,10/18/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8854,58429,46468,52658,52658,Kelly-Moore Paint-Modesto-Equipment and Install-10-19-2017,0,10/19/2017,10/19/2017,14,Negotiating,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8855,58429,46468,52658,52658,Kelly-Moore Paint-San Ramon-Equipment and Install-10-19-2017,100,10/19/2017,10/19/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8856,31160,11406,48911,48911,SCI 9736 Router CO,0,10/19/2017,1/31/2018,21,Lost / Cancelled,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8857,31160,11406,12905,12905,SCI 2924 ASR 1,100,10/19/2017,10/19/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8858,31160,11406,12905,12905,SCI 2924 ASR 2,100,10/19/2017,10/19/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8859,31160,11406,12905,12905,SCI 2924 SFPs ,100,10/19/2017,10/19/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8863,31160,11406,12905,49156,SCI 2924 Wall Mount Kit,100,10/20/2017,10/20/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8864,58429,45956,52658,40173,Kelly-Moore Paint-Vacaville-Equipment and Install-10-20-2017,100,10/20/2017,10/19/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8868,59180,45655,40924,40924,"DeLand, Fla New Cabinet Provision",100,10/20/2017,10/20/2017,16,Order Porter Approved,Scott Turner,205,Sam Proffitt,231,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8869,59180,45655,40924,0,Quote #MPC005123 Akkadian Renewal,50,10/20/2017,11/17/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8870,58429,46468,46994,46994,KM Sonoma Temp SD-WAN,100,10/20/2017,10/20/2017,16,Order Porter Approved,Scott Turner,205,,0,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8875,31160,11406,49948,49948, SCI 2220 Replacement SD-WAN,100,10/23/2017,11/3/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8879,19405,1434,1143,1143,Shintech-Houston-VMWare Renewal-10-23-2017,100,10/23/2017,11/3/2017,16,Order Porter Approved,Elmer Mosbey,173,Eric O'Shea,418,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8885,65737,49864,51479,51479,DHR-Edinburg-CUWL License-10-24-2017,100,10/24/2017,10/24/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8888,31160,11406,49807,49807,SCI 1795 IPT Upgrade CapCon,100,10/24/2017,10/24/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8889,31160,11406,47904,47904,SD WAN SIP,100,10/24/2017,10/24/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8890,31160,11406,49752,49752,SCI 1545 SD-WAN SIP,100,10/24/2017,10/24/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8897,31160,11406,53049,53049,SCI 8191 Network Upgrade,100,10/26/2017,10/26/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8898,31160,11406,49963,49963,SCI 2253 SD-WAN SIP,100,10/26/2017,11/30/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8899,31160,11406,46767,46767,SCI 7022 SD-WAN SIP,100,10/26/2017,11/30/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8900,31160,11406,48042,48042,SCI 5285 8851 Phone and Side car,100,10/26/2017,11/30/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8902,56518,46453,38262,38262,Bancomer-Houston-FirePOWER licensing-10-27-2017,0,10/27/2017,10/27/2017,14,Negotiating,Scott Turner,205,Eric O'Shea,418,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8903,19405,1434,1143,1143,Shintech-Houston-Phone Power Supplies-10-27-2017,100,10/27/2017,11/10/2017,16,Order Porter Approved,Elmer Mosbey,173,Eric O'Shea,418,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8905,31160,11406,53269,53269,SCI 1170 Switch,100,10/30/2017,10/30/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8919,65737,49864,51479,51479,DHR-Edinburg-Wall Mounts-10-31-2017,100,10/31/2017,10/31/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8920,58429,46468,52658,52658,KM Smartnet,100,10/31/2017,10/31/2017,16,Order Porter Approved,Scott Turner,205,,0,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8921,58429,46468,52658,52658,KM SMartnet,100,10/31/2017,10/31/2017,16,Order Porter Approved,Scott Turner,205,,0,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8922,59180,45655,40924,0,Quote #MPC005144 Kingspan SOHO Alternative,50,10/31/2017,11/28/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8926,65737,49864,51479,0,Quote #MPC005146 DHR Radiology CCX,50,10/31/2017,11/28/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8927,31160,11406,12905,12905,SCI 2924 ATA,100,10/31/2017,10/31/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8928,31160,11406,53383,53383,SCI 1170 Switch,100,10/31/2017,12/1/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8933,250,70,1000,0,Quote #MPC005147 Meriplex-Houston-Memory Upgrade-11012017,50,11/1/2017,11/29/2017,11,Signed,Shelly Kelly,206,Mohammad Fallah,246,206,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8934,65737,49864,51479,51479,DHR-Edinburg-CUWL Licenses-11-2-2017,100,11/2/2017,11/2/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8938,31160,11406,49116,49116,SCI Loc 5599/0155,100,11/3/2017,11/3/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8939,65737,49864,51479,0,Quote #MPC005151 DHR Information Services CCX,50,11/3/2017,12/1/2017,11,Signed,Admin NRG New Ventures,338,Wesley Straw,212,338,11,Meriplex Solutions,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8941,31160,11406,50210,50210,SCI 3070 SD-WAN,100,11/3/2017,11/3/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8942,58429,46468,53363,53363,KElly Moore San Ramon Net Hub SD-WAN ,100,11/3/2017,11/3/2017,16,Order Porter Approved,Scott Turner,205,,0,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8943,31160,11406,49361,49361,SCI 0702 Stacking Cable,100,11/6/2017,11/30/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8944,31160,11406,53383,53383,SCI 1173 APs,100,11/6/2017,11/6/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8956,31160,11406,53383,53383,SCI 1173 Meraki,100,11/7/2017,11/7/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8961,31160,11406,53383,53383,SCI 1173 Meraki,100,11/8/2017,11/8/2017,16,Order Porter Approved,Cynthia Newsom,417,,0,417,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8962,31160,11406,53383,53383,SCI 1173 Phones,100,11/8/2017,11/8/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8974,58429,46468,52658,52658,Kelly-Moore Paint-Yukon-Equipment and Install-11-13-2017,100,11/13/2017,11/13/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8975,31160,11406,12905,12905,SCI-Loc4225 Canton-Meraki Firewall-11-13-2017,0,11/13/2017,6/30/2019,21,Lost / Cancelled,David Pinyon,604,Wesley Straw,212,604,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8984,31160,11406,53383,53383,SCI 1173 Cables,100,11/14/2017,11/14/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8987,65737,49864,51479,51479,DHR-Edinburg-Phone and License-11-15-2017,100,11/15/2017,11/15/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8989,31160,11406,48295,48295,SCI 6907 Network Upgrade,100,11/15/2017,12/1/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8992,65737,49864,51479,51479,DHR-Edinburg-CUWL License-11-16-2017,100,11/16/2017,11/16/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
8993,31160,11406,12905,12905,SCI-Loc 0650-ATA-12/30/2017,100,11/16/2017,12/30/2017,16,Order Porter Approved,Elmer Mosbey,173,Tomie Huynh,361,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
9002,65737,49864,51479,51479,DHR-Edinburg-CUCM Licenses-11-17-2017,100,11/17/2017,11/17/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
9004,39112,45788,20857,20857,Tilson Bryan MPLS,100,11/17/2017,11/17/2017,16,Order Porter Approved,Tomie Huynh,361,,0,361,30,Meriplex Communications ,Network Architecture,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
9005,65737,49864,51479,51479,DHR-Edinburg-Phone and Licenses-11-17-2017,100,11/17/2017,11/17/2017,16,Order Porter Approved,Scott Turner,205,Tomie Huynh,361,205,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
9006,31160,11406,53043,53043,SCI 8205 SD-WAN SIP Replacement ,100,11/17/2017,11/17/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Customer Experience,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
9007,31160,11406,49963,49963,SCI 2253 SD-WAN Replacement ,100,11/17/2017,11/17/2017,16,Order Porter Approved,Elmer Mosbey,173,,0,173,30,Meriplex Communications ,Non-Recurring Revenue,,,,,,,,,01sDn0000013Ye9IAE,01tDn0000074PjWIAU
